"Player","Rating","Age","dateranking","ranking"
"Pavel Tregubov","2637","30y6m","200206",65
"Jaan Ehlvest","2636","39y8m","200206",67
"Xu Jun","2636","39y9m","200206",67
"Igor Khenkin","2636","34y3m","200206",67
"Sergei Tiviakov","2635","29y4m","200206",70
"Sergey Volkov","2635","28y4m","200206",70
"Murtas Kazhgaleyev","2635","","200206",70
"Lenier Dominguez","2634","18y9m","200206",73
"Igor Novikov","2634","40y1m","200206",73
"Vadim Milov","2631","29y10m","200206",75
"Iosif Dorfman","2631","50y1m","200206",75
"Karen Asrian","2629","22y2m","200206",77
"Vladimir Epishin","2629","36y11m","200206",77
"Liviu-Dieter Nisipeanu","2629","25y10m","200206",77
"Zurab Sturua","2628","43y0m","200206",80
"Andrei Istratescu","2626","26y6m","200206",81
"Curt Hansen","2626","37y9m","200206",81
"Sergey Dolmatov","2624","43y4m","200206",83
"Alexey Kuzmin","2622","39y3m","200206",84
"Joel Benjamin","2621","38y3m","200206",85
"Ioannis Papaioannou","2621","26y2m","200206",85
"Andrey Sokolov","2620","39y3m","200206",87
"Ashot Anastasian","2620","37y11m","200206",87
"Vlastimil Babula","2620","28y8m","200206",87
"Evgeniy Najer","2619","25y0m","200206",90
"Viacheslav Eingorn","2618","45y7m","200206",91
"Julian Hodgson","2617","38y11m","200206",92
"Robert H<fc>bner","2617","53y7m","200206",92
"Bartlomiej Macieja","2616","24y8m","200206",94
"Artur Jussupow","2616","42y4m","200206",94
"Lazaro Bruzon Bautista","2616","20y1m","200206",94
"Jonathan Speelman","2616","45y8m","200206",94
"Andrey Shariyazdanov","2615","25y11m","200206",98
"Teimour Radjabov","2615","15y3m","200206",98
"Eduardas Rozentalis","2615","39y1m","200206",98
"Garry Kasparov","2850","39y3m","200207",1
"Vladimir Kramnik","2822","27y1m","200207",2
"Viswanathan Anand","2782","32y7m","200207",3
"Veselin Topalov","2758","27y4m","200207",4
"Michael Adams","2757","30y8m","200207",5
"Ruslan Ponomariov","2749","18y9m","200207",6
"Peter Leko","2749","22y10m","200207",6
"Evgeny Bareev","2743","35y8m","200207",8
"Alexander Morozevich","2737","25y0m","200207",9
"Vassily Ivanchuk","2737","33y4m","200207",9
"Boris Gelfand","2732","34y1m","200207",11
"Peter Svidler","2730","26y1m","200207",12
"Alexei Shirov","2726","30y0m","200207",13
"Vladimir Akopian","2710","30y7m","200207",14
"Alexander Grischuk","2708","18y9m","200207",15
"Alexander Khalifman","2702","36y6m","200207",16
"Alexey Dreev","2700","33y6m","200207",17
"Ilia Smirin","2699","34y6m","200207",18
"Loek van Wely","2695","29y9m","200207",19
"Vadim Zvjaginsev","2693","25y11m","200207",20
"Judit Polgar","2692","26y0m","200207",21
"Vladimir Malakhov","2692","21y8m","200207",21
"Nigel Short","2692","37y1m","200207",21
"Joel Lautier","2687","29y3m","200207",24
"Zurab Azmaiparashvili","2682","42y4m","200207",25
"Kiril Georgiev","2682","36y8m","200207",25
"Predrag Nikolic","2682","41y10m","200207",25
"Mikhail Gurevich","2678","43y5m","200207",28
"Anatoly Karpov","2677","51y2m","200207",29
"Vladislav Tkachiev","2674","28y8m","200207",30
"Konstantin Sakaev","2674","28y3m","200207",30
"Ye Jiangchuan","2674","41y8m","200207",30
"Alexander Beliavsky","2673","48y7m","200207",33
"Zoltan Almasi","2673","25y11m","200207",33
"Rustam Kasimdzhanov","2671","22y7m","200207",35
"Ivan Sokolov","2669","34y1m","200207",36
"Rafael Vaganian","2667","50y9m","200207",37
"Emil Sutovsky","2666","24y10m","200207",38
"Viktor Bologan","2665","30y7m","200207",39
"Gregory Kaidanov","2665","42y9m","200207",39
"Zhang Zhong","2663","23y10m","200207",41
"Francisco Vallejo Pons","2663","19y11m","200207",41
"Jeroen Piket","2662","33y6m","200207",43
"Christopher Lutz","2661","31y5m","200207",44
"Alexander Motylev","2658","23y1m","200207",45
"Andrei Kharlov","2656","33y8m","200207",46
"Alexander Lastin","2656","25y9m","200207",46
"Sergei Movsesian","2655","23y8m","200207",48
"Sergei Rublevsky","2654","27y9m","200207",49
"Michal Krasenkow","2652","38y8m","200207",50
"Alexander Onischuk","2651","26y10m","200207",51
"Viktor Korchnoi","2650","71y4m","200207",52
"Alexander Graf","2650","39y11m","200207",52
"Smbat Lputian","2649","44y5m","200207",54
"Etienne Bacrot","2648","19y6m","200207",55
"Evgeny Pigusov","2648","41y4m","200207",55
"Evgeny Vladimirov","2647","45y6m","200207",57
"Aleksej Aleksandrov","2646","29y2m","200207",58
"Sergei Tiviakov","2645","29y5m","200207",59
"Mihail Kobalija","2642","24y2m","200207",60
"Lev Psakhis","2641","43y8m","200207",61
"Merab Gagunashvili","2639","17y6m","200207",62
"Peter Heine Nielsen","2639","29y2m","200207",62
"Rustem Dautov","2639","36y8m","200207",62
"Krishnan Sasikiran","2638","21y6m","200207",65
"Lenier Dominguez","2634","18y10m","200207",66
"Jan Timman","2634","50y7m","200207",66
"Vladimir Baklan","2634","24y5m","200207",66
"Sergey Volkov","2634","28y5m","200207",66
"Bartlomiej Macieja","2633","24y9m","200207",70
"Vadim Milov","2632","29y11m","200207",71
"Pavel Tregubov","2631","30y7m","200207",72
"Igor Khenkin","2631","34y4m","200207",72
"Igor Novikov","2631","40y2m","200207",72
"Xu Jun","2631","39y10m","200207",72
"Andrei Istratescu","2631","26y7m","200207",72
"Zurab Sturua","2630","43y1m","200207",77
"Iosif Dorfman","2630","50y2m","200207",77
"Karen Asrian","2629","22y3m","200207",79
"Joel Benjamin","2629","38y4m","200207",79
"Jaan Ehlvest","2628","39y9m","200207",81
"Murtas Kazhgaleyev","2628","","200207",81
"Vladimir Epishin","2627","37y0m","200207",83
"Sergey Dolmatov","2627","43y5m","200207",83
"Liviu-Dieter Nisipeanu","2626","25y11m","200207",85
"Alexey Kuzmin","2625","39y4m","200207",86
"Curt Hansen","2624","37y10m","200207",87
"Andrey Sokolov","2622","39y4m","200207",88
"Ioannis Papaioannou","2622","26y3m","200207",88
"Evgeniy Najer","2621","25y1m","200207",90
"Viacheslav Eingorn","2619","45y8m","200207",91
"Vlastimil Babula","2618","28y9m","200207",92
"Artur Jussupow","2618","42y5m","200207",92
"Oleg Korneev","2617","33y0m","200207",94
"Lazaro Bruzon Bautista","2617","20y2m","200207",94
"Robert H<fc>bner","2616","53y8m","200207",96
"Peng Xiaomin","2616","29y3m","200207",96
"Drazen Sermek","2615","33y6m","200207",98
"Sarunas Sulskis","2615","29y8m","200207",98
"Laurent Fressinet","2615","20y8m","200207",98
"Garry Kasparov","2848","39y4m","200208",1
"Vladimir Kramnik","2821","27y2m","200208",2
"Viswanathan Anand","2780","32y8m","200208",3
"Peter Leko","2762","22y11m","200208",4
"Veselin Topalov","2758","27y5m","200208",5
"Michael Adams","2754","30y9m","200208",6
"Ruslan Ponomariov","2750","18y10m","200208",7
"Evgeny Bareev","2747","35y9m","200208",8
"Vassily Ivanchuk","2733","33y5m","200208",9
"Alexander Morozevich","2729","25y1m","200208",10
"Alexei Shirov","2728","30y1m","200208",11
"Peter Svidler","2728","26y2m","200208",11
"Boris Gelfand","2726","34y2m","200208",13
"Alexander Grischuk","2711","18y10m","200208",14
"Vladimir Akopian","2708","30y8m","200208",15
"Alexander Khalifman","2702","36y7m","200208",16
"Loek van Wely","2701","29y10m","200208",17
"Ilia Smirin","2700","34y7m","200208",18
"Alexey Dreev","2697","33y7m","200208",19
"Judit Polgar","2694","26y1m","200208",20
"Vladimir Malakhov","2689","21y9m","200208",21
"Vadim Zvjaginsev","2689","26y0m","200208",21
"Joel Lautier","2687","29y4m","200208",23
"Nigel Short","2686","37y2m","200208",24
"Kiril Georgiev","2684","36y9m","200208",25
"Predrag Nikolic","2682","41y11m","200208",26
"Zurab Azmaiparashvili","2679","42y5m","200208",27
"Anatoly Karpov","2679","51y3m","200208",27
"Konstantin Sakaev","2673","28y4m","200208",29
"Zoltan Almasi","2671","26y0m","200208",30
"Mikhail Gurevich","2670","43y6m","200208",31
"Rustam Kasimdzhanov","2669","22y8m","200208",32
"Vladislav Tkachiev","2668","28y9m","200208",33
"Emil Sutovsky","2667","24y11m","200208",34
"Rafael Vaganian","2665","50y10m","200208",35
"Ivan Sokolov","2664","34y2m","200208",36
"Alexander Beliavsky","2664","48y8m","200208",36
"Alexander Graf","2661","40y0m","200208",38
"Ye Jiangchuan","2661","41y9m","200208",38
"Jeroen Piket","2661","33y7m","200208",38
"Viktor Bologan","2660","30y8m","200208",41
"Gregory Kaidanov","2658","42y10m","200208",42
"Francisco Vallejo Pons","2657","20y0m","200208",43
"Sergei Movsesian","2656","23y9m","200208",44
"Alexander Motylev","2655","23y2m","200208",45
"Smbat Lputian","2654","44y6m","200208",46
"Alexander Onischuk","2653","26y11m","200208",47
"Viktor Korchnoi","2652","71y5m","200208",48
"Alexander Lastin","2652","25y10m","200208",48
"Christopher Lutz","2652","31y6m","200208",48
"Sergei Rublevsky","2651","27y10m","200208",51
"Michal Krasenkow","2650","38y9m","200208",52
"Andrei Kharlov","2649","33y9m","200208",53
"Evgeny Pigusov","2648","41y5m","200208",54
"Zhang Zhong","2648","23y11m","200208",54
"Lev Psakhis","2648","43y9m","200208",54
"Etienne Bacrot","2647","19y7m","200208",57
"Evgeny Vladimirov","2644","45y7m","200208",58
"Sergei Tiviakov","2644","29y6m","200208",58
"Aleksej Aleksandrov","2644","29y3m","200208",58
"Sergey Volkov","2641","28y6m","200208",61
"Krishnan Sasikiran","2641","21y7m","200208",61
"Lenier Dominguez","2640","18y11m","200208",63
"Mihail Kobalija","2638","24y3m","200208",64
"Rustem Dautov","2638","36y9m","200208",64
"Merab Gagunashvili","2637","17y7m","200208",66
"Peter Heine Nielsen","2636","29y3m","200208",67
"Karen Asrian","2634","22y4m","200208",68
"Vladimir Baklan","2634","24y6m","200208",68
"Jaan Ehlvest","2632","39y10m","200208",70
"Xu Jun","2631","39y11m","200208",71
"Pavel Tregubov","2630","30y8m","200208",72
"Alexey Kuzmin","2630","39y5m","200208",72
"Jan Timman","2629","50y8m","200208",74
"Zurab Sturua","2628","43y2m","200208",75
"Murtas Kazhgaleyev","2627","","200208",76
"Vadim Milov","2627","30y0m","200208",76
"Andrei Istratescu","2626","26y8m","200208",78
"Bartlomiej Macieja","2626","24y10m","200208",78
"Konstantin Landa","2626","30y3m","200208",78
"Igor Khenkin","2626","34y5m","200208",78
"Teimour Radjabov","2625","15y5m","200208",82
"Joel Benjamin","2624","38y5m","200208",83
"Lazaro Bruzon Bautista","2624","20y3m","200208",83
"Igor Novikov","2624","40y3m","200208",83
"Iosif Dorfman","2624","50y3m","200208",83
"Vladislav Borovikov","2622","29y0m","200208",87
"Alexander Shabalov","2621","34y11m","200208",88
"Sergey Dolmatov","2620","43y6m","200208",89
"Evgeniy Najer","2619","25y2m","200208",90
"Vladimir Epishin","2619","37y1m","200208",90
"Andrey Sokolov","2619","39y5m","200208",90
"Alexander Goldin","2618","37y6m","200208",93
"Viorel Iordachescu","2617","25y4m","200208",94
"Dmitrij Jakovenko","2616","19y2m","200208",95
"Sarunas Sulskis","2616","29y9m","200208",95
"Laurent Fressinet","2616","20y9m","200208",95
"Viacheslav Eingorn","2616","45y9m","200208",95
"Vlastimil Babula","2614","28y10m","200208",99
"Ashot Anastasian","2613","38y1m","200208",100
"Garry Kasparov","2846","39y5m","200209",1
"Vladimir Kramnik","2820","27y3m","200209",2
"Viswanathan Anand","2780","32y9m","200209",3
"Peter Leko","2761","23y0m","200209",4
"Veselin Topalov","2757","27y6m","200209",5
"Michael Adams","2756","30y10m","200209",6
"Ruslan Ponomariov","2750","18y11m","200209",7
"Evgeny Bareev","2745","35y10m","200209",8
"Vassily Ivanchuk","2733","33y6m","200209",9
"Peter Svidler","2732","26y3m","200209",10
"Alexei Shirov","2728","30y2m","200209",11
"Alexander Morozevich","2727","25y2m","200209",12
"Boris Gelfand","2727","34y3m","200209",12
"Alexander Grischuk","2711","18y11m","200209",14
"Vladimir Akopian","2707","30y9m","200209",15
"Loek van Wely","2703","29y11m","200209",16
"Alexander Khalifman","2702","36y8m","200209",17
"Ilia Smirin","2699","34y8m","200209",18
"Alexey Dreev","2696","33y8m","200209",19
"Vladimir Malakhov","2693","21y10m","200209",20
"Vadim Zvjaginsev","2691","26y1m","200209",21
"Judit Polgar","2690","26y2m","200209",22
"Joel Lautier","2686","29y5m","200209",23
"Predrag Nikolic","2683","42y0m","200209",24
"Kiril Georgiev","2681","36y10m","200209",25
"Nigel Short","2678","37y3m","200209",26
"Zurab Azmaiparashvili","2678","42y6m","200209",26
"Konstantin Sakaev","2676","28y5m","200209",28
"Anatoly Karpov","2676","51y4m","200209",28
"Vladislav Tkachiev","2674","28y10m","200209",30
"Mikhail Gurevich","2671","43y7m","200209",31
"Rustam Kasimdzhanov","2671","22y9m","200209",31
"Ivan Sokolov","2669","34y3m","200209",33
"Emil Sutovsky","2666","25y0m","200209",34
"Zoltan Almasi","2665","26y1m","200209",35
"Alexander Graf","2663","40y1m","200209",36
"Sergei Rublevsky","2663","27y11m","200209",36
"Alexander Beliavsky","2662","48y9m","200209",38
"Ye Jiangchuan","2660","41y10m","200209",39
"Alexander Lastin","2659","25y11m","200209",40
"Viktor Bologan","2659","30y9m","200209",40
"Jeroen Piket","2659","33y8m","200209",40
"Rafael Vaganian","2658","50y11m","200209",43
"Etienne Bacrot","2656","19y8m","200209",44
"Sergei Movsesian","2656","23y10m","200209",44
"Christopher Lutz","2655","31y7m","200209",46
"Alexander Motylev","2654","23y3m","200209",47
"Michal Krasenkow","2654","38y10m","200209",47
"Smbat Lputian","2653","44y7m","200209",49
"Gregory Kaidanov","2652","42y11m","200209",50
"Viktor Korchnoi","2652","71y6m","200209",50
"Andrei Kharlov","2651","33y10m","200209",52
"Zhang Zhong","2651","24y0m","200209",52
"Francisco Vallejo Pons","2651","20y1m","200209",52
"Aleksej Aleksandrov","2650","29y4m","200209",55
"Alexander Onischuk","2647","27y0m","200209",56
"Sergei Tiviakov","2644","29y7m","200209",57
"Lev Psakhis","2643","43y10m","200209",58
"Evgeny Vladimirov","2643","45y8m","200209",58
"Evgeny Pigusov","2642","41y6m","200209",60
"Lenier Dominguez","2641","19y0m","200209",61
"Krishnan Sasikiran","2640","21y8m","200209",62
"Igor Novikov","2639","40y4m","200209",63
"Merab Gagunashvili","2638","17y8m","200209",64
"Sergey Volkov","2637","28y7m","200209",65
"Rustem Dautov","2635","36y10m","200209",66
"Xu Jun","2635","40y0m","200209",66
"Joel Benjamin","2635","38y6m","200209",66
"Pavel Tregubov","2634","30y9m","200209",69
"Vladimir Baklan","2634","24y7m","200209",69
"Mihail Kobalija","2633","24y4m","200209",71
"Peter Heine Nielsen","2633","29y4m","200209",71
"Andrei Istratescu","2632","26y9m","200209",73
"Jaan Ehlvest","2630","39y11m","200209",74
"Viorel Iordachescu","2629","25y5m","200209",75
"Alexey Kuzmin","2629","39y6m","200209",75
"Zurab Sturua","2628","43y3m","200209",77
"Murtas Kazhgaleyev","2627","","200209",78
"Karen Asrian","2627","22y5m","200209",78
"Igor Khenkin","2627","34y6m","200209",78
"Vasily Yemelin","2626","26y7m","200209",81
"Lazaro Bruzon Bautista","2626","20y4m","200209",81
"Teimour Radjabov","2625","15y6m","200209",83
"Dmitrij Jakovenko","2624","19y3m","200209",84
"Levon Aronian","2624","19y11m","200209",84
"Vadim Milov","2624","30y1m","200209",84
"Konstantin Landa","2624","30y4m","200209",84
"Bartlomiej Macieja","2624","24y11m","200209",84
"Sergey Dolmatov","2623","43y7m","200209",89
"Vladimir Epishin","2622","37y2m","200209",90
"Iosif Dorfman","2620","50y4m","200209",91
"Sarunas Sulskis","2620","29y10m","200209",91
"Andrey Sokolov","2620","39y6m","200209",91
"Vlastimil Babula","2619","28y11m","200209",94
"Yuri Yakovich","2618","39y10m","200209",95
"Jan Timman","2618","50y9m","200209",95
"Evgeniy Najer","2618","25y3m","200209",95
"Alexander Shabalov","2616","35y0m","200209",98
"Liviu-Dieter Nisipeanu","2616","26y1m","200209",98
"Peng Xiaomin","2616","29y5m","200209",98
"Garry Kasparov","2843","39y6m","200210",1
"Vladimir Kramnik","2818","27y4m","200210",2
"Viswanathan Anand","2776","32y10m","200210",3
"Peter Leko","2760","23y1m","200210",4
"Veselin Topalov","2757","27y7m","200210",5
"Michael Adams","2752","30y11m","200210",6
"Ruslan Ponomariov","2750","19y0m","200210",7
"Evgeny Bareev","2740","35y11m","200210",8
"Vassily Ivanchuk","2737","33y7m","200210",9
"Peter Svidler","2732","26y4m","200210",10
"Alexei Shirov","2732","30y3m","200210",10
"Boris Gelfand","2726","34y4m","200210",12
"Alexander Morozevich","2724","25y3m","200210",13
"Alexander Grischuk","2718","19y0m","200210",14
"Alexey Dreev","2705","33y9m","200210",15
"Alexander Khalifman","2704","36y9m","200210",16
"Judit Polgar","2704","26y3m","200210",16
"Loek van Wely","2703","30y0m","200210",18
"Ilia Smirin","2699","34y9m","200210",19
"Vladimir Akopian","2699","30y10m","200210",19
"Joel Lautier","2689","29y6m","200210",21
"Vadim Zvjaginsev","2688","26y2m","200210",22
"Zurab Azmaiparashvili","2685","42y7m","200210",23
"Vladimir Malakhov","2680","21y11m","200210",24
"Nigel Short","2680","37y4m","200210",24
"Konstantin Sakaev","2677","28y6m","200210",26
"Kiril Georgiev","2676","36y11m","200210",27
"Anatoly Karpov","2674","51y5m","200210",28
"Vladislav Tkachiev","2674","28y11m","200210",28
"Ivan Sokolov","2672","34y4m","200210",30
"Mikhail Gurevich","2670","43y8m","200210",31
"Rustam Kasimdzhanov","2669","22y10m","200210",32
"Emil Sutovsky","2665","25y1m","200210",33
"Zoltan Almasi","2665","26y2m","200210",33
"Predrag Nikolic","2664","42y1m","200210",35
"Sergei Rublevsky","2664","28y0m","200210",35
"Alexander Beliavsky","2663","48y10m","200210",37
"Zhang Zhong","2663","24y1m","200210",37
"Alexander Motylev","2662","23y4m","200210",39
"Alexander Graf","2661","40y2m","200210",40
"Sergei Movsesian","2660","23y11m","200210",41
"Ye Jiangchuan","2660","41y11m","200210",41
"Viktor Bologan","2659","30y10m","200210",43
"Rafael Vaganian","2658","51y0m","200210",44
"Alexander Lastin","2658","26y0m","200210",44
"Jeroen Piket","2658","33y9m","200210",44
"Aleksej Aleksandrov","2656","29y5m","200210",47
"Lev Psakhis","2655","43y11m","200210",48
"Etienne Bacrot","2655","19y9m","200210",48
"Christopher Lutz","2655","31y8m","200210",48
"Francisco Vallejo Pons","2654","20y2m","200210",51
"Alexander Onischuk","2653","27y1m","200210",52
"Viktor Korchnoi","2649","71y7m","200210",53
"Michal Krasenkow","2648","38y11m","200210",54
"Gregory Kaidanov","2648","43y0m","200210",54
"Evgeny Pigusov","2647","41y7m","200210",56
"Andrei Kharlov","2647","33y11m","200210",56
"Sergei Tiviakov","2646","29y8m","200210",58
"Smbat Lputian","2645","44y8m","200210",59
"Vladimir Baklan","2642","24y8m","200210",60
"Mihail Kobalija","2642","24y5m","200210",60
"Sergey Volkov","2641","28y8m","200210",62
"Evgeny Vladimirov","2641","45y9m","200210",62
"Lenier Dominguez","2640","19y1m","200210",64
"Rustem Dautov","2640","36y11m","200210",64
"Merab Gagunashvili","2639","17y9m","200210",66
"Krishnan Sasikiran","2636","21y9m","200210",67
"Andrei Istratescu","2636","26y10m","200210",67
"Murtas Kazhgaleyev","2634","","200210",69
"Pavel Tregubov","2634","30y10m","200210",69
"Peter Heine Nielsen","2634","29y5m","200210",69
"Xu Jun","2633","40y1m","200210",72
"Lazaro Bruzon Bautista","2631","20y5m","200210",73
"Igor Khenkin","2631","34y7m","200210",73
"Karen Asrian","2630","22y6m","200210",75
"Zurab Sturua","2628","43y4m","200210",76
"Igor Novikov","2628","40y5m","200210",76
"Teimour Radjabov","2628","15y7m","200210",76
"Vadim Milov","2627","30y2m","200210",79
"Iosif Dorfman","2626","50y5m","200210",80
"Viacheslav Eingorn","2625","45y11m","200210",81
"Jaan Ehlvest","2624","40y0m","200210",82
"Vladimir Epishin","2624","37y3m","200210",82
"Bartlomiej Macieja","2623","25y0m","200210",84
"Artur Jussupow","2622","42y8m","200210",85
